referrer,views_total,views_unique
github.com,522,124
Google,216,124
vizro.readthedocs.io,191,59
l.threads.com,140,89
mckinsey.com,35,22
linkedin.com,23,8
medium.com,15,13
hellodash.pythonanywhere.com,13,3
Bing,12,9
statics.teams.cdn.office.net,9,8
