url_path,views_total,views_unique
/mckinsey/vizro,764,478
/mckinsey/vizro/pulls,52,17
/mckinsey/vizro/issues,34,18
/mckinsey/vizro/pull/1806,22,9
/mckinsey/vizro/tree/main/vizro-mcp,21,20
/mckinsey/vizro/pull/1800,21,5
/mckinsey/vizro/pull/1803,13,4
/mckinsey/vizro/pull/1809,12,4
/mckinsey/vizro/commits/docs/make-agent-friendly/vizro-core,12,1
/mckinsey/vizro/pull/1799,12,1
