url_path,views_total,views_unique
/mckinsey/vizro,838,350
/mckinsey/vizro/pulls,447,17
/mckinsey/vizro/tree/main/vizro-mcp,250,160
/mckinsey/vizro/issues,110,17
/mckinsey/vizro/blob/main/vizro-mcp/README.md,94,59
/mckinsey/vizro/pull/1286,64,14
/mckinsey/vizro/pull/1296,53,12
/mckinsey/vizro/pull/1306,46,6
/mckinsey/vizro/pull/1291,42,7
/mckinsey/vizro/pull/1300,39,4
